,Entity,Code,Year,Liver Cancer,Kidney Cancer,Lip and oral cavity cancer,"Tracheal, bronchus, and lung cancer",Larynx Cancer,Gallbladder and biliary tract cancer,Malignant Skin Cancer,Leukemia,Hodgkin Lymphoma,Multiple Myeloma,Other Neoplasms,Breast Cancer,Prostrate Cancer,Thyroid Cancer,Stomach Cancer,Bladder Cancer,Uterine Cancer,Ovarian Cancer,Cervical Cancer,Brain and central nervous system cancer,Non-Hodgkin Lymphoma,Pancreatic Cancer,Esophageal Cancer,Testicular Cancer,Nasopharynx Cancer,Other Pharynx Cancer, Colon and rectum cancer,Non-melanoma skin cancer,Mesothelioma,Total
480,Iceland,ISL,1990,5,15,5,91,2,5,4,13,1,8,2,39,39,4,38,15,4,14,6,16,11,25,13,0,1,1,43,1,2,423
481,Iceland,ISL,1991,6,16,5,94,2,5,5,13,1,9,2,40,40,4,38,15,4,14,6,17,11,26,13,0,1,1,44,1,2,435
482,Iceland,ISL,1992,6,16,5,96,2,5,5,13,1,9,2,41,41,4,37,15,4,14,6,17,11,27,13,0,1,1,45,1,2,440
483,Iceland,ISL,1993,6,17,5,97,2,5,5,14,1,9,2,41,42,4,36,15,4,15,6,17,11,27,13,0,1,1,46,1,2,445
484,Iceland,ISL,1994,6,17,5,100,2,5,5,14,1,10,2,42,43,4,36,16,4,15,6,18,12,28,14,0,1,1,47,1,2,457
485,Iceland,ISL,1995,7,18,5,104,2,5,5,14,1,10,2,43,44,4,35,16,4,15,6,18,12,29,14,0,1,1,49,1,2,467
486,Iceland,ISL,1996,7,18,5,108,2,5,5,14,1,10,2,43,46,4,35,17,4,16,6,19,12,30,14,0,1,1,51,1,2,479
487,Iceland,ISL,1997,7,19,5,110,2,5,5,14,1,11,2,43,46,5,35,17,4,15,5,19,13,30,14,0,1,1,52,1,2,484
488,Iceland,ISL,1998,8,19,5,110,2,5,5,14,1,11,3,43,47,5,34,17,4,16,5,19,13,31,14,0,1,1,53,1,2,489
489,Iceland,ISL,1999,8,19,5,110,2,5,5,14,1,11,3,42,47,5,32,16,4,16,5,20,12,31,14,0,1,1,53,1,2,485
490,Iceland,ISL,2000,8,20,5,109,2,5,6,14,1,11,3,42,47,5,31,16,4,16,5,20,12,31,14,0,1,1,53,1,2,485
491,Iceland,ISL,2001,8,20,5,112,2,5,6,14,1,11,3,42,49,5,31,16,5,15,5,20,12,32,14,0,1,1,55,1,2,493
492,Iceland,ISL,2002,8,21,5,115,2,5,6,14,1,12,3,42,51,5,31,16,5,15,5,21,12,33,15,0,1,1,57,1,2,505
493,Iceland,ISL,2003,9,22,5,118,2,5,6,14,1,12,3,42,51,5,30,16,5,15,5,21,12,34,15,0,1,1,57,1,3,511
494,Iceland,ISL,2004,9,22,5,120,2,5,6,15,1,12,4,42,52,5,29,16,5,15,5,21,12,34,15,0,1,1,57,1,3,515
495,Iceland,ISL,2005,9,23,5,125,2,5,6,15,1,12,4,42,54,5,29,17,5,15,5,22,12,36,15,0,1,1,58,1,3,528
496,Iceland,ISL,2006,10,24,5,129,2,5,7,15,1,13,4,41,55,5,29,17,5,15,5,22,13,37,16,0,1,1,60,1,3,541
497,Iceland,ISL,2007,10,25,5,132,2,5,7,16,1,13,4,41,57,5,29,18,5,14,5,23,14,38,16,0,1,2,60,1,3,552
498,Iceland,ISL,2008,11,25,6,134,2,5,7,16,1,13,4,41,58,5,29,18,5,14,5,23,14,39,17,0,1,2,60,1,3,559
499,Iceland,ISL,2009,11,26,6,136,2,6,7,17,1,14,4,40,58,5,29,18,5,14,5,24,15,39,17,0,1,2,61,1,3,567
500,Iceland,ISL,2010,12,26,6,137,2,6,8,17,1,14,4,40,59,6,28,19,5,14,5,24,15,40,18,0,1,2,62,2,3,576
501,Iceland,ISL,2011,12,27,6,137,2,6,8,18,1,14,4,40,59,6,28,19,5,14,5,24,15,41,18,0,1,2,62,2,4,580
502,Iceland,ISL,2012,13,27,6,139,2,6,8,18,1,14,4,40,60,6,28,19,5,14,5,24,15,42,18,0,1,2,63,2,4,586
503,Iceland,ISL,2013,14,27,6,138,2,6,8,18,1,14,5,41,59,6,28,19,5,14,5,25,15,42,19,0,1,2,64,2,4,590
504,Iceland,ISL,2014,13,26,6,134,2,5,8,18,1,14,4,42,55,5,26,18,5,14,5,24,15,42,18,0,1,2,63,2,4,572
505,Iceland,ISL,2015,14,26,6,136,2,5,9,18,1,14,4,42,57,5,26,19,5,15,5,24,16,43,19,0,1,2,64,2,4,584
506,Iceland,ISL,2016,14,27,6,139,2,5,9,19,1,15,5,42,59,5,26,19,5,15,5,25,16,44,20,0,1,2,65,2,4,597
507,Iceland,ISL,2017,15,26,7,141,2,5,9,19,1,15,5,41,60,5,26,20,5,15,5,25,16,44,20,0,1,2,66,2,4,602
508,Iceland,ISL,2018,16,27,7,143,2,5,10,20,1,15,4,42,62,5,26,21,5,15,5,25,17,44,22,0,1,2,68,2,5,617
509,Iceland,ISL,2019,16,28,7,147,3,6,10,20,1,16,5,43,64,6,27,21,5,15,5,26,17,46,22,0,1,2,70,2,5,636
510,Ireland,IRL,1990,61,124,87,1638,63,74,68,241,27,137,59,682,502,25,527,176,63,222,86,199,206,404,300,8,12,27,1035,59,34,7146
511,Ireland,IRL,1991,65,127,88,1643,62,74,70,240,26,138,60,689,514,25,522,176,60,228,85,205,212,405,307,8,12,28,1032,56,34,7191
512,Ireland,IRL,1992,66,131,88,1649,62,76,72,242,25,140,62,702,528,23,516,180,61,232,86,207,222,411,314,8,12,29,1043,52,34,7273
513,Ireland,IRL,1993,70,134,90,1677,62,76,75,244,25,146,64,694,537,23,514,183,60,231,85,208,228,416,322,8,12,31,1050,47,34,7346
514,Ireland,IRL,1994,74,136,89,1654,61,76,77,240,24,150,65,684,545,22,497,187,57,229,84,208,232,412,327,7,11,32,1036,45,34,7295
515,Ireland,IRL,1995,77,139,90,1685,62,78,81,242,24,153,67,687,556,22,498,189,56,239,85,210,240,418,333,7,12,33,1049,44,34,7410
516,Ireland,IRL,1996,80,145,90,1668,62,80,84,244,23,155,68,678,564,21,486,188,55,244,85,210,244,420,336,7,11,33,1035,42,34,7392
517,Ireland,IRL,1997,85,151,90,1664,62,81,87,251,23,156,69,686,572,21,476,188,55,249,86,210,252,426,338,7,11,33,1043,43,34,7449
518,Ireland,IRL,1998,90,158,89,1695,62,82,89,258,23,159,70,682,579,21,468,184,55,252,85,210,268,433,340,7,11,34,1043,43,34,7524
519,Ireland,IRL,1999,96,166,89,1719,63,86,93,267,22,162,72,696,590,21,465,186,57,257,85,213,274,444,346,7,11,35,1065,45,34,7666
520,Ireland,IRL,2000,103,173,86,1709,63,87,94,273,21,163,73,707,600,21,454,183,59,248,85,218,282,448,349,7,11,35,1063,45,34,7694
521,Ireland,IRL,2001,108,178,84,1699,61,86,95,272,20,164,74,700,606,21,436,179,60,255,84,220,277,446,347,7,10,34,1044,46,34,7647
522,Ireland,IRL,2002,115,186,84,1731,62,85,100,273,20,164,75,686,605,21,426,179,60,261,84,220,273,454,346,7,10,34,1043,48,33,7685
523,Ireland,IRL,2003,122,191,83,1751,61,84,102,271,19,165,77,695,607,21,418,179,62,268,84,223,271,457,349,7,10,35,1047,49,33,7741
524,Ireland,IRL,2004,130,199,84,1793,60,83,107,274,19,165,78,697,611,21,415,179,63,275,86,229,271,467,355,7,9,37,1064,54,33,7865
525,Ireland,IRL,2005,138,204,84,1764,61,83,111,274,19,168,80,709,611,22,414,183,67,259,88,235,266,478,358,7,10,38,1070,56,33,7890
526,Ireland,IRL,2006,144,210,84,1818,62,87,116,270,19,171,82,718,611,22,416,189,71,265,90,239,272,501,363,7,10,39,1089,58,32,8055
527,Ireland,IRL,2007,159,216,85,1872,61,83,120,262,19,175,84,709,613,23,414,193,73,270,91,241,272,517,371,7,10,40,1088,63,32,8163
528,Ireland,IRL,2008,171,223,86,1912,60,82,125,261,19,176,86,733,617,24,417,198,77,273,94,249,279,533,377,7,10,41,1105,64,34,8333
529,Ireland,IRL,2009,186,230,88,1976,61,79,130,258,20,177,85,735,619,24,424,206,80,279,97,250,286,552,384,7,10,42,1129,66,37,8517
530,Ireland,IRL,2010,199,230,88,1924,58,76,131,254,20,184,91,731,634,25,411,214,83,278,98,257,277,556,387,7,11,42,1112,69,36,8483
531,Ireland,IRL,2011,217,236,94,1984,61,75,138,265,20,187,95,756,641,26,422,227,90,285,102,265,290,576,404,7,12,45,1158,70,36,8784
532,Ireland,IRL,2012,229,237,96,2000,62,75,141,274,21,191,99,764,645,27,422,235,95,289,104,271,294,584,413,7,12,47,1171,72,39,8916
533,Ireland,IRL,2013,245,247,98,2021,61,75,146,277,21,196,103,767,652,28,421,244,99,297,103,275,295,593,422,6,12,48,1183,75,40,9050
534,Ireland,IRL,2014,253,248,98,2030,62,74,146,278,21,200,105,765,663,28,425,252,103,304,103,281,302,601,430,6,12,51,1187,79,38,9145
535,Ireland,IRL,2015,258,253,101,2017,60,76,147,285,21,206,110,781,682,29,426,260,109,294,105,289,311,621,441,6,13,51,1217,82,39,9290
536,Ireland,IRL,2016,253,256,101,2029,60,77,147,288,20,214,113,777,706,29,426,263,106,296,103,290,314,631,447,6,12,51,1241,82,40,9378
537,Ireland,IRL,2017,254,263,102,2070,60,78,150,295,20,223,116,785,730,30,431,270,106,300,102,294,322,651,458,6,12,52,1283,83,42,9588
538,Ireland,IRL,2018,255,271,104,2128,61,80,153,303,21,232,121,797,761,30,436,279,108,306,102,299,331,675,471,6,12,52,1330,84,43,9851
539,Ireland,IRL,2019,257,280,106,2190,62,82,156,311,21,241,126,804,796,31,442,288,108,311,101,303,340,699,485,6,13,53,1377,86,44,10119
540,Italy,ITA,1990,5829,3034,2046,32127,2568,3275,1264,5207,631,2187,639,12299,7083,646,16594,6504,672,3220,906,3396,4010,8000,2791,123,376,843,17360,556,1146,145332
541,Italy,ITA,1991,6095,3134,2047,32906,2536,3376,1301,5330,615,2266,672,12543,7282,653,16561,6684,684,3265,914,3425,4247,8303,2800,119,374,858,17824,551,1160,148525
542,Italy,ITA,1992,6317,3197,2018,33155,2452,3438,1327,5370,592,2353,711,12599,7475,655,16172,6731,697,3332,913,3427,4416,8463,2772,115,368,857,18067,557,1174,149720
543,Italy,ITA,1993,6603,3255,2000,33444,2390,3495,1340,5415,566,2427,765,12813,7695,658,15898,6822,726,3405,916,3412,4600,8658,2754,110,363,867,18446,572,1193,151608
544,Italy,ITA,1994,6777,3346,1995,33971,2353,3552,1382,5471,546,2498,818,12928,7893,654,15695,6890,755,3446,924,3400,4792,8882,2745,106,361,861,18886,577,1206,153710
545,Italy,ITA,1995,6711,3393,1972,34254,2303,3593,1416,5505,528,2553,907,13017,8142,654,15411,6935,777,3521,935,3338,4965,9034,2716,103,364,858,19195,588,1213,154901
546,Italy,ITA,1996,6767,3442,1962,34416,2256,3654,1436,5556,508,2623,990,13139,8438,656,15236,7011,800,3554,950,3322,5153,9238,2690,99,363,850,19545,607,1221,156482
547,Italy,ITA,1997,6750,3499,1949,34697,2208,3714,1479,5630,492,2706,1088,13158,8665,657,15014,7066,821,3616,968,3323,5325,9495,2670,99,365,843,19857,621,1233,158008
548,Italy,ITA,1998,6752,3588,1959,35336,2171,3797,1526,5750,471,2775,1181,13340,8842,669,15010,7133,864,3639,996,3337,5523,9872,2688,99,366,858,20465,621,1247,160875
549,Italy,ITA,1999,6915,3614,1961,35548,2110,3835,1552,5792,468,2861,1270,13303,8971,661,14693,7148,889,3678,1019,3339,5610,10064,2673,99,359,850,20552,622,1253,161709
550,Italy,ITA,2000,6846,3660,1934,35284,2052,3851,1580,5890,462,2939,1357,13388,9098,665,14385,7148,945,3695,1050,3384,5646,10294,2626,102,354,841,20707,630,1257,162070
551,Italy,ITA,2001,6678,3749,1935,35515,2020,3860,1618,6006,462,3025,1460,13425,9301,665,14224,7226,1007,3743,1099,3424,5647,10596,2629,108,348,840,21057,642,1270,163579
552,Italy,ITA,2002,6485,3829,1927,35648,2004,3878,1647,6105,464,3106,1561,13436,9444,666,14102,7282,1108,3805,1165,3497,5631,10872,2591,110,341,834,21450,643,1290,164921
553,Italy,ITA,2003,6132,3970,1935,36202,2000,3929,1684,6193,459,3197,1714,13468,9556,672,14147,7365,1315,3890,1291,3532,5667,11275,2589,113,331,838,22018,633,1304,167419
554,Italy,ITA,2004,5959,4018,1895,35575,1926,3862,1696,6131,461,3259,1793,13104,9570,664,13631,7290,1397,3923,1332,3578,5524,11291,2526,114,323,831,21716,643,1317,165349
555,Italy,ITA,2005,5803,4101,1886,35577,1891,3858,1720,6208,460,3304,1885,13143,9662,662,13407,7298,1488,3890,1377,3626,5484,11490,2504,114,320,829,21976,651,1347,165961
556,Italy,ITA,2006,5779,4183,1881,35674,1857,3862,1756,6291,465,3367,1986,13194,9812,663,13285,7368,1551,3955,1413,3675,5486,11746,2485,115,317,831,22133,664,1388,167182
557,Italy,ITA,2007,5794,4262,1883,35940,1830,3906,1799,6429,467,3426,2094,13416,9961,669,13267,7476,1626,4031,1456,3744,5548,12033,2483,119,316,834,22472,682,1418,169381
558,Italy,ITA,2008,5939,4362,1894,36401,1820,3930,1838,6560,468,3484,2204,13607,10039,677,13260,7603,1690,4101,1491,3815,5623,12309,2493,119,314,835,22827,704,1457,171864
559,Italy,ITA,2009,6140,4443,1899,36723,1807,3943,1892,6662,466,3533,2284,13747,10077,688,13224,7694,1743,4159,1525,3888,5681,12555,2491,120,312,835,23040,724,1497,173792
560,Italy,ITA,2010,6398,4502,1902,36533,1770,3934,1925,6692,468,3604,2377,13694,10168,679,12968,7779,1751,4110,1541,3940,5656,12679,2484,120,310,837,22920,766,1520,174027
561,Italy,ITA,2011,6630,4556,1927,36828,1749,3954,1964,6800,466,3655,2453,13849,10213,682,12915,7886,1789,4121,1569,3983,5709,12953,2481,122,313,852,23141,798,1546,175904
562,Italy,ITA,2012,6829,4626,1949,37011,1732,3965,2008,6901,471,3732,2532,13974,10214,688,12877,7997,1813,4169,1588,4053,5756,13194,2486,124,314,858,23299,830,1590,177580
563,Italy,ITA,2013,6831,4664,1951,36712,1697,3940,2027,6883,470,3779,2586,13889,10246,677,12595,7990,1809,4180,1593,4083,5724,13273,2471,128,313,858,23048,859,1619,176895
564,Italy,ITA,2014,6824,4721,1972,36564,1671,3931,2050,6895,469,3844,2664,13905,10409,674,12440,8065,1807,4214,1598,4133,5726,13390,2476,127,311,862,22992,895,1663,177292
565,Italy,ITA,2015,6787,4852,2026,37119,1688,4016,2096,7039,469,3899,2766,14306,10582,688,12685,8300,1859,4157,1634,4170,5855,13883,2522,130,317,876,23751,931,1680,181083
566,Italy,ITA,2016,6402,4883,2017,36269,1666,4005,2081,6959,462,3936,2840,14108,10796,677,12401,8376,1819,4156,1614,4157,5740,13837,2512,129,313,885,23546,958,1685,179229
567,Italy,ITA,2017,6647,4919,2016,36293,1677,4019,2085,6982,463,3986,2824,14103,11093,685,12502,8477,1793,4179,1587,4149,5753,13890,2550,128,315,886,23792,965,1690,180448
568,Italy,ITA,2018,6790,5009,2041,36691,1700,4086,2109,7082,467,4052,2863,14343,11361,700,12727,8668,1816,4235,1593,4161,5840,14188,2594,129,318,892,24411,985,1688,183539
569,Italy,ITA,2019,6919,5091,2059,36975,1720,4129,2128,7153,468,4119,2902,14450,11674,710,12861,8838,1822,4279,1589,4169,5899,14419,2635,129,320,898,24877,1004,1688,185924
570,Lithuania,LTU,1990,74,90,140,1526,160,78,50,309,30,60,28,500,273,23,1101,191,118,273,244,156,66,342,136,5,22,59,746,29,12,6841
571,Lithuania,LTU,1991,82,101,150,1609,168,83,54,320,32,64,29,525,282,26,1121,202,127,282,248,167,71,360,144,5,23,63,789,29,13,7169
572,Lithuania,LTU,1992,87,110,151,1573,166,84,55,313,32,66,29,514,286,27,1071,206,128,288,236,171,73,365,145,6,22,64,781,30,13,7092
573,Lithuania,LTU,1993,101,137,173,1721,185,94,62,324,36,72,31,556,300,31,1131,230,145,308,244,187,84,416,159,7,22,70,858,31,15,7730
574,Lithuania,LTU,1994,113,144,178,1747,190,98,67,322,38,75,32,576,305,34,1124,242,154,314,243,196,90,438,162,7,23,74,883,31,16,7916
575,Lithuania,LTU,1995,122,140,174,1686,181,97,68,308,37,76,32,572,308,36,1078,244,155,319,240,198,92,440,156,8,22,76,874,32,17,7788
576,Lithuania,LTU,1996,123,141,162,1567,162,95,67,291,35,77,32,552,313,35,996,240,150,313,230,195,89,419,150,8,21,75,838,32,16,7424
577,Lithuania,LTU,1997,122,149,153,1489,149,92,66,276,33,78,31,529,320,34,937,239,145,308,221,191,92,404,145,8,20,76,814,33,15,7169
578,Lithuania,LTU,1998,128,183,157,1506,146,97,68,279,32,82,32,542,335,34,934,244,150,315,222,195,98,410,149,7,19,79,845,35,16,7339
579,Lithuania,LTU,1999,125,201,158,1485,141,99,70,276,31,85,34,537,354,33,913,246,150,316,215,196,106,413,151,7,19,84,847,36,14,7342
580,Lithuania,LTU,2000,126,218,157,1471,137,100,72,269,28,88,34,540,375,32,887,245,150,319,212,198,111,423,153,7,18,87,862,35,14,7368
581,Lithuania,LTU,2001,128,234,166,1538,141,104,76,279,28,94,37,561,408,33,918,254,158,320,218,207,125,447,164,7,19,93,917,37,15,7726
582,Lithuania,LTU,2002,126,242,162,1513,138,103,77,278,27,99,39,554,435,33,900,250,154,309,216,209,135,450,163,7,18,94,917,36,15,7699
583,Lithuania,LTU,2003,127,253,158,1498,139,105,80,282,26,103,41,571,468,33,896,251,155,310,215,215,138,453,167,7,18,93,937,37,14,7790
584,Lithuania,LTU,2004,129,266,158,1479,142,104,82,282,26,107,43,557,500,32,878,252,150,305,211,218,142,461,174,7,17,95,942,38,14,7811
585,Lithuania,LTU,2005,136,288,168,1556,152,107,89,292,27,110,47,585,537,34,917,261,154,301,215,229,155,494,187,7,17,98,1000,39,14,8216
586,Lithuania,LTU,2006,141,298,172,1581,158,108,91,299,26,114,50,586,579,35,932,264,153,287,212,235,162,504,197,7,17,98,1013,40,14,8373
587,Lithuania,LTU,2007,153,328,178,1645,166,110,99,307,26,117,52,626,606,36,952,274,151,317,228,250,174,540,211,7,18,102,1077,40,15,8805
588,Lithuania,LTU,2008,151,329,169,1563,157,108,99,301,24,116,52,646,597,36,903,269,152,327,231,252,177,542,205,7,17,99,1086,39,14,8668
589,Lithuania,LTU,2009,147,315,155,1447,143,101,95,278,21,114,51,598,577,33,813,259,141,321,210,239,168,516,192,6,15,97,1032,39,12,8135
590,Lithuania,LTU,2010,151,319,157,1485,144,101,98,280,20,116,52,603,583,33,819,269,148,321,205,240,173,532,197,6,14,104,1061,42,12,8285
591,Lithuania,LTU,2011,149,315,151,1465,139,100,98,282,18,114,54,603,573,30,792,263,149,317,200,239,171,525,196,6,13,107,1058,43,11,8181
592,Lithuania,LTU,2012,151,314,149,1454,136,98,98,283,17,112,54,599,572,29,774,261,149,311,193,236,173,526,199,6,13,109,1056,44,11,8127
593,Lithuania,LTU,2013,155,317,150,1467,135,99,100,288,16,114,56,604,572,29,775,264,155,308,189,237,173,534,203,6,13,115,1077,46,10,8207
594,Lithuania,LTU,2014,157,314,144,1428,130,96,97,282,16,113,56,576,566,28,747,262,151,304,178,230,169,522,202,6,13,116,1050,46,10,8009
595,Lithuania,LTU,2015,164,323,148,1450,133,97,99,287,16,117,57,588,569,29,756,269,157,298,179,230,174,540,207,6,13,122,1080,47,9,8164
596,Lithuania,LTU,2016,171,326,149,1453,133,95,100,289,15,121,58,570,572,29,748,275,155,297,175,226,173,548,208,7,14,125,1076,48,10,8166
597,Lithuania,LTU,2017,167,311,136,1329,118,90,95,275,14,120,58,552,547,27,692,263,152,293,171,216,161,526,194,6,12,120,1020,47,10,7722
598,Lithuania,LTU,2018,169,311,135,1336,118,90,94,273,14,120,58,542,552,27,682,265,150,292,166,213,160,531,194,6,12,117,1030,48,10,7715
599,Lithuania,LTU,2019,169,308,134,1313,115,89,93,270,14,120,58,537,551,27,664,262,150,292,164,211,158,533,193,6,12,115,1024,48,10,7640
600,Luxembourg,LUX,1990,16,12,14,234,13,12,11,40,3,15,5,100,62,6,68,32,16,34,13,29,23,54,26,1,3,8,147,3,5,1005
601,Luxembourg,LUX,1991,17,12,14,235,13,12,11,41,3,15,5,100,64,6,67,33,16,34,12,29,24,55,26,1,3,8,149,3,5,1013
602,Luxembourg,LUX,1992,18,12,14,234,13,12,11,41,3,15,5,99,63,6,66,32,16,34,12,30,25,56,26,1,3,8,150,3,5,1013
603,Luxembourg,LUX,1993,19,12,13,237,12,12,11,41,3,15,5,100,63,6,65,33,16,33,12,30,26,56,26,1,3,8,151,3,5,1017
604,Luxembourg,LUX,1994,20,12,13,235,12,12,11,41,2,16,5,100,63,6,63,33,16,33,11,31,27,57,26,1,3,8,152,3,5,1017
605,Luxembourg,LUX,1995,21,13,14,239,12,11,12,41,2,16,5,100,62,6,62,33,16,34,11,31,27,58,26,1,3,9,153,3,5,1026
606,Luxembourg,LUX,1996,21,13,14,239,12,11,12,41,2,17,5,98,62,6,61,33,16,34,11,32,28,59,27,1,3,9,153,3,5,1028
607,Luxembourg,LUX,1997,22,13,14,238,11,11,12,42,2,17,5,97,62,6,59,33,16,34,10,32,28,60,26,1,3,9,154,3,5,1025
608,Luxembourg,LUX,1998,22,13,14,241,11,11,12,42,2,18,5,96,63,6,58,33,15,34,10,33,29,62,27,1,3,9,157,3,5,1035
609,Luxembourg,LUX,1999,22,13,14,241,11,11,13,43,2,18,5,97,63,5,57,33,15,33,10,34,30,64,26,1,3,9,156,3,5,1037
610,Luxembourg,LUX,2000,22,14,14,244,10,10,13,44,2,19,6,99,64,6,56,34,15,33,10,34,31,67,27,1,3,9,159,3,5,1054
611,Luxembourg,LUX,2001,22,14,13,238,10,10,13,44,2,19,6,99,63,5,54,34,15,34,10,34,31,68,27,1,3,9,157,4,5,1044
612,Luxembourg,LUX,2002,23,14,14,244,10,10,13,44,2,19,6,98,62,5,53,34,15,34,10,34,31,70,27,1,3,9,158,4,5,1052
613,Luxembourg,LUX,2003,24,14,14,250,10,10,14,44,2,19,6,98,62,5,52,34,15,34,9,34,31,70,28,1,3,9,158,4,5,1059
614,Luxembourg,LUX,2004,25,14,14,257,10,10,14,45,2,20,6,98,64,5,52,35,15,35,9,35,31,73,29,1,3,9,160,4,6,1081
615,Luxembourg,LUX,2005,26,14,14,259,10,10,14,46,2,20,7,100,65,5,51,36,15,34,9,35,32,74,29,1,3,9,160,4,6,1090
616,Luxembourg,LUX,2006,28,14,14,263,10,10,15,47,2,20,7,101,65,5,51,36,16,34,9,36,32,75,29,1,3,9,162,4,6,1104
617,Luxembourg,LUX,2007,28,15,14,263,9,10,15,47,2,21,7,101,67,5,50,37,16,35,9,36,32,77,29,1,3,9,161,4,6,1109
618,Luxembourg,LUX,2008,29,15,14,260,9,9,15,47,2,21,7,102,67,5,49,38,16,36,9,37,32,79,29,1,3,9,161,4,6,1111
619,Luxembourg,LUX,2009,30,15,14,267,9,9,15,48,2,21,7,104,68,5,49,38,16,36,10,37,33,81,29,1,3,9,163,4,7,1130
620,Luxembourg,LUX,2010,32,15,14,266,9,10,16,49,2,22,8,106,68,5,49,40,17,35,10,38,33,82,29,1,3,9,163,5,7,1143
621,Luxembourg,LUX,2011,33,15,14,270,9,10,16,49,2,22,8,105,69,5,49,40,17,36,10,38,34,84,30,1,3,9,162,5,7,1152
622,Luxembourg,LUX,2012,34,16,14,274,9,10,16,49,2,23,8,104,70,5,49,41,17,36,10,39,34,85,30,1,3,10,162,5,7,1163
623,Luxembourg,LUX,2013,35,16,14,275,9,10,17,50,2,23,9,106,71,6,48,42,17,36,10,39,34,87,30,1,3,10,163,5,8,1176
624,Luxembourg,LUX,2014,35,16,14,279,9,10,17,50,2,24,9,105,72,5,48,42,17,37,10,40,34,88,30,1,3,10,160,5,8,1180
625,Luxembourg,LUX,2015,35,16,14,275,9,10,17,50,2,24,9,105,72,5,47,42,17,37,10,40,34,88,30,1,3,10,158,5,8,1173
626,Luxembourg,LUX,2016,35,16,14,270,9,9,17,49,2,25,9,101,73,5,46,42,16,37,10,40,33,86,30,1,3,10,154,5,8,1155
627,Luxembourg,LUX,2017,35,17,14,275,9,10,17,51,2,25,10,102,77,6,47,44,16,38,10,41,34,88,31,1,3,10,159,6,8,1186
628,Luxembourg,LUX,2018,36,17,14,282,9,10,18,52,2,26,10,104,81,6,49,45,17,39,10,42,35,91,32,1,3,10,164,6,8,1219
629,Luxembourg,LUX,2019,36,18,15,289,9,10,18,53,2,27,10,106,85,6,50,47,17,40,10,44,36,93,33,1,3,11,170,6,8,1253
630,Malta,MLT,1990,7,13,7,116,9,6,4,21,3,8,4,80,31,3,50,25,8,21,8,15,17,36,12,1,5,3,70,2,4,589
631,Malta,MLT,1991,7,13,7,116,9,6,4,22,3,8,4,82,32,3,49,26,9,21,8,15,18,36,12,1,5,3,71,2,4,596
632,Malta,MLT,1992,8,13,7,117,9,6,5,22,3,8,4,84,32,3,48,26,9,22,8,16,19,37,12,1,5,3,72,2,4,605
633,Malta,MLT,1993,8,13,7,118,8,6,5,22,3,9,5,85,33,3,47,26,9,22,7,16,19,38,12,1,5,3,74,2,4,610
634,Malta,MLT,1994,8,13,7,117,8,6,5,23,3,9,5,87,33,3,46,26,9,23,7,16,20,39,12,1,4,3,75,2,4,614
635,Malta,MLT,1995,9,13,7,122,8,6,5,23,3,9,5,87,34,3,46,27,9,24,7,17,21,40,13,1,4,3,77,3,4,630
636,Malta,MLT,1996,10,13,7,127,9,6,5,24,3,10,5,87,35,3,47,28,9,24,7,17,22,40,13,1,4,3,78,3,4,644
637,Malta,MLT,1997,10,14,7,129,9,6,5,24,3,10,5,87,36,4,47,28,9,24,7,18,23,43,13,1,4,3,80,3,4,656
638,Malta,MLT,1998,11,14,8,127,8,6,5,25,3,10,6,88,37,4,46,28,10,24,7,18,23,44,14,1,4,3,81,3,4,662
639,Malta,MLT,1999,11,15,8,130,8,6,6,25,3,11,6,89,38,4,45,28,10,25,7,19,24,46,14,1,5,3,84,3,5,679
640,Malta,MLT,2000,11,16,8,133,8,7,6,26,3,11,7,91,39,4,44,28,11,26,7,20,24,48,14,1,5,4,88,3,5,698
641,Malta,MLT,2001,12,16,8,136,8,7,6,26,3,11,7,90,40,4,45,28,11,27,7,20,24,50,15,1,5,3,91,3,5,709
642,Malta,MLT,2002,13,17,8,141,8,7,6,26,3,12,8,90,41,4,46,29,11,27,7,21,24,53,15,1,5,3,95,3,5,729
643,Malta,MLT,2003,13,18,8,142,8,7,6,27,3,12,8,92,41,4,46,29,12,27,7,22,24,55,15,1,5,3,97,3,5,740
644,Malta,MLT,2004,13,19,8,144,8,7,7,27,3,12,8,91,42,4,45,30,12,28,7,22,25,56,15,1,5,4,99,3,6,751
645,Malta,MLT,2005,14,19,8,148,8,7,7,27,3,12,9,89,43,4,45,30,11,27,7,22,25,56,16,1,5,4,100,3,6,756
646,Malta,MLT,2006,14,20,8,148,8,6,7,27,3,13,9,90,43,4,44,31,12,27,7,22,26,58,15,1,5,4,101,4,6,763
647,Malta,MLT,2007,15,20,8,154,8,6,7,28,3,13,9,90,44,4,44,31,12,28,7,23,27,61,16,1,5,4,105,4,6,783
648,Malta,MLT,2008,15,21,9,159,8,6,7,28,3,13,9,90,45,4,45,32,12,29,7,24,27,64,16,1,5,4,108,4,6,801
649,Malta,MLT,2009,16,22,9,164,8,7,8,28,3,14,10,92,46,4,45,33,12,29,7,24,28,66,16,1,5,4,110,4,7,822
650,Malta,MLT,2010,17,23,9,170,8,7,8,29,3,14,10,90,47,4,45,34,12,29,7,25,29,68,17,1,5,4,112,4,7,838
651,Malta,MLT,2011,17,23,9,174,8,7,8,29,3,15,11,91,48,4,46,35,12,29,8,25,29,70,17,1,5,4,115,4,7,854
